Time, ShooterVelocity, Position X, Position Y,
9943,1900.0,8.5,10.2
9994,1920.0,8.5,10.2
10027,1900.0,8.5,10.2
10061,1920.0,8.5,10.2
10119,1920.0,8.5,10.2
10155,1900.0,8.5,10.2
10186,1920.0,8.5,10.2
10216,1920.0,8.5,10.2
10253,1900.0,8.5,10.2
10288,1920.0,8.5,10.2
10320,1920.0,8.5,10.2
10346,1920.0,8.5,10.2
10374,1900.0,8.5,10.2
10401,1900.0,8.5,10.2
10429,1880.0,8.5,10.2
10457,1900.0,8.5,10.2
10495,1900.0,8.5,10.2
10531,1920.0,8.5,10.2
10560,1900.0,8.5,10.2
10586,1900.0,8.5,10.2
10636,1920.0,8.5,10.2
10664,1900.0,8.5,10.2
10692,1920.0,8.5,10.2
10717,1920.0,8.5,10.2
10745,1900.0,8.5,10.2
10770,1900.0,8.5,10.2
10809,1900.0,8.5,10.2
10838,1900.0,8.5,10.2
10867,1920.0,8.5,10.2
10895,1900.0,8.5,10.2
10922,1920.0,8.5,10.2
10947,1920.0,8.5,10.2
10973,1900.0,8.5,10.2
11013,1920.0,8.5,10.2
11036,1920.0,8.5,10.2
11065,1920.0,8.5,10.2
11091,1900.0,8.5,10.2
11139,1920.0,8.5,10.2
11163,1920.0,8.5,10.2
11188,1920.0,8.5,10.2
11214,1900.0,8.5,10.2
11239,1900.0,8.5,10.2
11267,1920.0,8.5,10.2
11292,1920.0,8.5,10.2
11322,1920.0,8.5,10.2
11350,1920.0,8.5,10.2
11379,1900.0,8.5,10.2
11408,1900.0,8.5,10.2
11436,1900.0,8.5,10.2
11466,1900.0,8.5,10.2
11495,1900.0,8.5,10.2
11537,1900.0,8.5,10.2
11573,1920.0,8.5,10.2
11609,1920.0,8.5,10.2
11658,1900.0,8.5,10.2
11689,1900.0,8.5,10.2
11716,1900.0,8.5,10.2
11744,1900.0,8.5,10.2
11773,1920.0,8.5,10.2
11798,1920.0,8.5,10.2
11834,1900.0,8.5,10.2
11874,1920.0,8.5,10.2
11907,1900.0,8.5,10.2
11933,1900.0,8.5,10.2
11959,1920.0,8.5,10.2
11985,1920.0,8.5,10.2
12009,1920.0,8.5,10.2
12046,1920.0,8.5,10.2
12072,1920.0,8.5,10.2
12098,1920.0,8.5,10.2
12135,1900.0,8.5,10.2
12185,1920.0,8.5,10.2
12210,1920.0,8.5,10.2
12236,1920.0,8.5,10.2
12260,1920.0,8.5,10.2
12288,1900.0,8.5,10.2
12326,1900.0,8.5,10.2
12351,1900.0,8.5,10.2
12378,1900.0,8.5,10.2
12402,1900.0,8.5,10.2
12427,1920.0,8.5,10.2
12449,1920.0,8.5,10.2
12475,1900.0,8.5,10.2
12502,1900.0,8.5,10.2
12530,1920.0,8.5,10.2
12576,1900.0,8.5,10.2
12604,1900.0,8.5,10.2
12634,1900.0,8.5,10.2
12663,1920.0,8.5,10.2
12712,1900.0,8.5,10.2
12742,1920.0,8.5,10.2
12767,1920.0,8.5,10.2
12794,1900.0,8.5,10.2
12822,1900.0,8.5,10.2
12853,1900.0,8.5,10.2
12882,1900.0,8.5,10.2
12918,1920.0,8.5,10.2
12945,1900.0,8.5,10.2
12972,1920.0,8.5,10.2
12996,1920.0,8.5,10.2
13024,1920.0,8.5,10.2
13058,1920.0,8.5,10.2
13107,1920.0,8.8,10.3
13137,1900.0,9.0,10.4
13168,1900.0,9.3,10.5
13218,1880.0,10.0,10.7
13250,1900.0,10.6,10.8
13281,1880.0,11.3,10.9
13306,1880.0,11.9,11.1
13336,1860.0,12.7,11.2
13366,1860.0,13.6,11.3
13401,1860.0,14.6,11.4
13435,1860.0,15.9,11.5
13462,1860.0,17.0,11.6
13491,1880.0,18.0,11.6
13521,1860.0,19.4,11.7
13554,1880.0,20.8,11.6
13588,1880.0,22.4,11.6
13639,1880.0,25.0,11.6
13682,1900.0,27.2,11.5
13745,1900.0,30.0,11.4
13782,1900.0,31.3,11.3
13814,1900.0,32.3,11.3
13846,1920.0,33.2,11.4
13871,1920.0,33.9,11.5
13902,1900.0,34.7,11.7
13929,1880.0,35.3,11.9
13955,1920.0,35.9,12.1
13977,1920.0,36.3,12.2
14007,1920.0,36.8,12.4
14032,1900.0,37.2,12.5
14058,1920.0,37.5,12.6
14089,1940.0,37.9,12.7
14125,1920.0,38.3,12.8
14163,1940.0,38.6,13.1
14196,1960.0,38.9,13.4
14251,1960.0,39.1,14.0
14299,1960.0,39.2,14.7
14330,1980.0,39.1,15.2
14360,1980.0,39.0,15.6
14387,1980.0,38.9,16.1
14419,1980.0,38.7,16.6
14447,2000.0,38.4,17.2
14477,2000.0,38.2,17.8
14501,1980.0,38.0,18.3
14526,1980.0,37.8,18.8
14563,2000.0,37.6,19.7
14592,1980.0,37.4,20.5
14617,1980.0,37.3,21.2
14644,2000.0,37.3,21.9
14672,2000.0,37.3,22.8
14696,1980.0,37.4,23.6
14720,1980.0,37.6,24.4
14764,1980.0,38.1,25.9
