 Time,PositionX,PositionY, Heading, AngularVelocity, taFieldRef, taStatic, taAV, taOffset, taRobotRef, taServoPos, shooterTarget, shooterAdjust, shooterVelocity, shooterAngle, intakePower, intakeCurrent, spindexerPower,spindexerPosition, spindexerVelocity, spindexerResult, spindexerTarget
43314,5.8,27.8,-179.3,0,40.4,219.6,219.7,0,219.7,0.6,1869.4,0,1940,0.6,0,0,0,,,,
43357,6.1,27.8,-179.3,0,40.4,219.7,219.6,0,219.6,0.6,1869.5,0,1920,0.6,0,0,0,,,,
43390,6.6,27.8,-179.4,0,40.5,219.8,220,0,220,0.6,1869.9,0,1920,0.6,0,0,0,,,,
43416,7,27.8,-179.4,-0.1,40.6,220,220.2,0,220.2,0.6,1870.4,0,1920,0.6,0,0,0,,,,
43451,7.7,27.8,-179.5,-0.1,40.7,220.2,220.3,0,220.3,0.6,1871,0,1920,0.6,0,0,0,,,,
43487,8.7,27.8,-179.6,0,40.9,220.4,220.5,0,220.5,0.6,1872,0,1900,0.6,0,0,0,,,,
43516,9.4,27.7,-179.6,0,41.1,220.7,221,0,221,0.6,1873.3,0,1900,0.6,0,0,0,,,,
43539,9.8,27.7,-179.7,-0.1,41.2,220.9,221,0,221,0.6,1874.7,0,1900,0.6,0,0,0,,,,
43562,10.2,27.7,-179.7,0,41.3,221,221.1,0,221.1,0.6,1875.5,0,1900,0.6,0,0,0,,,,
43585,10.6,27.7,-179.7,0,41.4,221.1,221.3,0,221.3,0.6,1876.3,0,1900,0.6,0,0,0,,,,
43655,11.3,27.7,-179.7,0,41.5,221.2,221.1,0,221.1,0.6,1877,0,1880,0.6,-1,5019,0,,,,
43707,11.6,27.6,-179.6,0,41.7,221.3,221.1,0,221.1,0.6,1877.6,0,1900,0.6,-1,2744,0,,,,
43766,11.8,27.6,-179.6,0,41.7,221.3,221.4,0,221.4,0.6,1878.9,0,1880,0.6,-1,1461,0,,,,
43825,11.8,27.6,-179.7,-0.1,41.8,221.4,221.8,0,221.8,0.6,1879.4,0,1900,0.6,-1,1574,0,,,,
43896,11.8,27.6,-179.9,0,41.8,221.5,221.9,0,221.9,0.6,1879.7,0,1900,0.6,-1,2154,0,,,,
43953,11.7,27.6,-179.8,0,41.8,221.6,221.2,0,221.2,0.6,1879.8,0,1880,0.6,-1,1447,0,,,,
44024,11.7,27.6,-179.8,0,41.8,221.6,221.6,0,221.6,0.6,1879.7,0,1900,0.6,-1,1027,0,,,,
44078,11.7,27.6,-179.8,0,41.8,221.6,221.5,0,221.5,0.6,1879.6,0,1880,0.6,-1,911,0,,,,
44113,11.7,27.6,-179.8,-0.1,41.8,221.5,221.6,0,221.6,0.6,1879.6,0,1880,0.6,0,517,0,,,,
44150,11.7,27.6,179.6,-0.6,41.8,221.7,222.5,0,222.5,0.6,1879.6,0,1920,0.6,0,69,0,,,,
44184,11.7,27.6,177.9,-1.2,41.8,222.7,226.4,0,226.4,0.6,1879.5,0,1900,0.6,0,14,0,,,,
44218,11.7,27.7,174.7,-2.1,41.8,225.3,232.4,0,232.4,0.7,1879.6,0,1900,0.6,0,3,0,,,,
44253,11.6,27.7,169.6,-2.7,41.8,229,239.6,0,239.6,0.7,1879.6,0,1900,0.6,0,3,0,,,,
44281,11.6,27.7,164.9,-3.2,41.8,233.5,246.7,0,246.7,0.7,1879.7,0,1880,0.6,0,3,0,,,,
44307,11.6,27.7,160,-3.6,41.8,238.8,254,0,254,0.7,1879.8,0,1880,0.6,0,3,0,,,,
44348,11.6,27.7,151,-3.9,41.9,245.3,262.7,0,262.7,0.8,1879.9,0,1880,0.6,0,3,0,,,,
44394,11.6,27.6,139.9,-4.1,41.9,258.6,277.6,0,277.6,0.8,1880,0,1880,0.6,0,3,0,,,,
44430,11.6,27.6,132.1,-4.1,42,265.5,283.9,0,283.9,0.8,1880,0,1900,0.6,0,3,0,,,,
44466,11.5,27.6,123.8,-4,42,274.1,292,0,292,0.9,1880,0,1900,0.6,0,3,0,,,,
44514,11.5,27.5,113.2,-3.6,41.9,283.1,300.4,0,300.4,0.9,1879.8,0,1900,0.6,0,0,0,,,,
44546,11.5,27.5,107.2,-3.3,41.9,291.8,307.4,0,307.4,0.9,1879.4,0,1900,0.6,0,3,0,,,,
44581,11.4,27.4,100.9,-2.8,41.9,297.6,311.4,0,311.4,0.9,1879.1,0,1920,0.6,0,3,0,,,,
44610,11.4,27.4,96.5,-2.4,41.9,303.2,315.6,0,315.6,0.9,1878.8,0,1920,0.6,0,3,0,,,,
44638,11.4,27.3,93.7,-1.3,41.9,306.7,315.3,0,315.3,0.9,1878.5,0,1940,0.6,0,3,0,,,,
44662,11.4,27.2,92.2,-0.8,41.9,308.8,313.7,0,313.7,0.9,1878.3,0,1940,0.6,0,3,0,,,,
44688,11.3,27.2,91.5,-0.3,41.8,309.9,312.4,0,312.4,0.9,1878.2,0,1940,0.6,0,0,0,,,,
44778,11.3,27.2,91.6,0.1,41.8,310.5,311.2,0,311.2,0.9,1878.1,0,1960,0.6,-1,4319,0,,,,
44869,11.4,27.1,91.9,0.1,41.9,310.1,310,0,310,0.9,1878,0,1960,0.6,-1,1370,0,,,,
44944,11.7,27.1,92.2,0.1,41.9,309.8,309.4,0,309.4,0.9,1878.1,0,1940,0.6,-1,441,0,,,,
45016,12.2,27,92.7,0.2,42,309.8,309.5,0,309.5,0.9,1878.5,0,1940,0.6,-1,1133,0,,,,
45053,12.4,27,93,0.2,42.1,309.2,308.7,0,308.7,0.9,1879.2,0,1960,0.6,0,499,0,,,,
45082,12.4,27,93.2,0.1,42.1,309,308.7,0,308.7,0.9,1880.1,0,1940,0.6,0,102,0,,,,
45104,12.4,27,93.2,0,42.1,309,308.8,0,308.8,0.9,1880.3,0,1940,0.6,0,40,0,,,,
45125,12.4,27,93.2,0,42.2,308.9,308.9,0,308.9,0.9,1880.4,0,1940,0.6,0,18,0,,,,
45145,12.4,27,93.2,-0.1,42.1,308.9,309.1,0,309.1,0.9,1880.4,0,1940,0.6,0,7,0,,,,
45170,12.3,27,93.2,0,42.1,309,309.1,0,309.1,0.9,1880.3,0,1960,0.6,0,7,0,,,,
45193,12.3,27,93.1,0,42.1,309,309.2,0,309.2,0.9,1880.3,0,1960,0.6,0,3,0,,,,
45226,12.3,27,93.1,0,42.1,309,309.1,0,309.1,0.9,1880.3,0,1940,0.6,0,3,0,,,,
45300,12.3,27,93.1,0,42.1,309,309,0,309,0.9,1880.2,0,1940,0.6,-1,2216,0,,,,
45385,12.3,27.3,93,-0.1,42.1,309,308.9,0,308.9,0.9,1880.2,0,1940,0.6,-1,834,0,,,,
45461,12.3,28.3,92.9,0,42,309,309.1,0,309.1,0.9,1880.2,0,1920,0.6,-1,375,0,,,,
45515,12.4,29.4,92.6,-0.1,41.7,308.9,309.3,0,309.3,0.9,1879.5,0,1920,0.6,-1,437,0,,,,
45562,12.4,30.7,92.3,-0.1,41.4,309,309.5,0,309.5,0.9,1878.4,0,1920,0.6,-1,619,0,,,,
45626,12.4,32.9,92,-0.1,41.1,308.8,309.3,0,309.3,0.9,1877.1,0,1900,0.6,-1,729,0,,,,
45676,12.4,34.8,91.8,0,40.5,308.6,308.9,0,308.9,0.9,1875.3,0,1900,0.6,-1,1049,0,,,,
45738,12.4,37.2,91.8,0,40,308.2,308.1,0,308.1,0.9,1872.3,0,1900,0.6,-1,929,0,,,,
45798,12.6,39.7,91.7,0,39.3,307.5,307.6,0,307.6,0.9,1869.6,0,1880,0.6,-1,550,0,,,,
45859,13.1,41.9,91.2,-0.3,38.7,307.1,307,0,307,0.9,1866,0,1880,0.7,-1,360,0,,,,
45930,14.1,44,87.5,-1.7,38.2,307.4,309.4,0,309.4,0.9,1863,0,1880,0.7,-1,557,0,,,,
46004,14.9,45.4,78.2,-2.5,37.8,313.7,323.8,0,323.8,1,1860.5,0,1900,0.7,-1,882,0,,,,
46045,15.2,46.1,71.9,-2.7,37.5,322.1,334.3,0,334.3,1,1858,0,1920,0.7,0,433,0,,,,
46081,15.5,46.6,67,-2,37.4,328,338.9,0,337.8,1,1856.5,0,1900,0.7,0,47,0,,,,
46113,15.7,47,64.5,-1,37.2,331.7,337.9,0,337.8,1,1855.6,0,1900,0.7,0,14,0,,,,
46136,15.8,47.2,63.6,-0.5,37.2,333.1,336.2,0,336.2,1,1855,0,1920,0.7,0,7,0,,,,
46163,15.9,47.5,63.1,-0.3,37.1,333.7,335.4,0,335.4,1,1854.6,0,1920,0.7,0,3,0,,,,
46188,16,47.7,62.8,-0.1,37,334.1,335.1,0,335.1,1,1854.3,0,1920,0.7,0,3,0,,,,
46212,16,47.8,62.7,-0.1,37,334.2,334.7,0,334.7,1,1854,0,1920,0.7,0,3,0,,,,
46234,16.1,47.9,62.7,0,37,334.3,334.3,0,334.3,1,1853.8,0,1920,0.7,0,3,0,,,,
46257,16.1,48,62.7,0,37,334.3,334.3,0,334.3,1,1853.7,0,1920,0.7,0,3,0,,,,
46283,16.2,48.1,62.7,0,37,334.3,334.2,0,334.2,1,1853.6,0,1920,0.7,0,0,0,,,,
46308,16.2,48.1,62.7,0,37,334.2,334.3,0,334.3,1,1853.5,0,1940,0.7,0,0,0,,,,
46337,16.2,48.1,62.7,0,37,334.2,334,0,334,1,1853.5,0,1940,0.7,0,0,0,,,,
46367,16.3,48.2,62.5,-0.2,37,334.3,334.6,0,334.6,1,1853.4,0,1920,0.7,0,0,0,,,,
46397,16.5,48.3,61.7,-0.7,37,334.7,336.7,0,336.7,1,1853.4,0,1920,0.7,0,0,0,,,,
46438,16.8,48.5,59.5,-1.1,36.9,335.6,339.2,0,337.8,1,1853.4,0,1920,0.7,0,0,0,,,,
46485,17.2,48.7,56.2,-1.4,36.9,339.3,345,0,337.8,1,1853.2,0,1900,0.7,0,0,0,,,,
46507,17.4,48.9,54.2,-1.5,36.9,341.6,348.3,0,337.8,1,1852.9,0,1900,0.7,0,0,0,,,,
46533,17.7,49,52,-1.7,36.9,343.6,350.6,0,337.8,1,1852.7,0,1920,0.7,0,0,0,,,,
46559,18.1,49.2,49.4,-1.7,36.9,346.2,354.1,0,337.8,1,1852.5,0,1920,0.7,0,0,0,,,,
46585,18.4,49.3,46.8,-1.7,36.9,348.7,356.7,0,337.8,1,1852.3,0,1920,0.7,0,0,0,,,,
46616,18.9,49.5,43.6,-1.9,36.9,351.8,359.9,0,337.8,1,1852.1,0,1900,0.7,0,0,0,,,,
46640,19.3,49.7,41.1,-2,36.9,354.5,363,0,22.2,0,1851.9,0,1900,0.7,0,0,0,,,,
46665,19.7,49.8,38.3,-1.9,36.9,357,365.5,0,22.2,0,1851.6,0,1900,0.7,0,0,0,,,,
46695,20.3,49.9,35.1,-1.7,36.9,359.9,368.3,0,22.2,0,1851.5,0,1920,0.7,0,0,0,,,,
46722,20.8,50,32.6,-1.6,37,363.1,370.7,0,22.2,0,1851.3,0,1900,0.7,0,0,0,,,,
46747,21.3,50.1,30.2,-1.5,37,365.6,372.8,0,22.2,0,1851.1,0,1920,0.7,0,3,0,,,,
46772,21.8,50.2,28.2,-1.6,37.1,367.9,374.6,0,22.2,0,1850.9,0,1920,0.7,0,0,0,,,,
46798,22.5,50.3,25.9,-1.6,37.2,370.2,377.2,0,22.2,0,1850.8,0,1900,0.7,0,0,0,,,,
46824,23.1,50.4,23.6,-1.5,37.3,372.4,379.3,0,22.2,0,1850.6,0,1900,0.7,0,3,0,,,,
46852,23.8,50.4,20.8,-1.6,37.4,375.4,382.7,0,22.7,0,1850.5,0,1900,0.7,0,3,0,,,,
46878,24.5,50.5,18.4,-1.6,37.5,377.8,385.3,0,25.3,0,1850.3,0,1900,0.7,0,0,0,,,,
46908,25.3,50.4,16,-1.3,37.6,380.2,387.1,0,27.1,0,1850.3,0,1900,0.7,0,0,0,,,,
46945,26.3,50.4,13.3,-1.2,37.8,382.7,388.7,0,28.7,0,1850.2,0,1900,0.7,0,3,0,,,,
46994,27.8,50.2,10.4,-1.1,38.2,386.7,391.2,0,31.2,0,1850.2,0,1900,0.7,0,0,0,,,,
47020,28.5,50.1,8.7,-1.2,38.4,388.8,393.8,0,33.8,0,1850.3,0,1900,0.7,0,0,0,,,,
47044,29.2,50,6.9,-1.4,38.6,390.7,396.7,0,36.7,0,1850.5,0,1900,0.7,0,3,0,,,,
47070,30,49.9,4.6,-1.6,38.8,392.8,399.7,0,39.7,0.1,1850.6,0,1900,0.7,0,0,0,,,,
47098,30.7,49.8,2,-1.7,39,395.6,403.1,0,43.1,0.1,1850.7,0,1900,0.7,0,3,0,,,,
47131,31.6,49.6,-1.3,-1.9,39.2,398.8,407.1,0,47.1,0.1,1850.9,0,1920,0.7,0,0,0,,,,
47156,32.3,49.4,-4,-1.8,39.5,42,50.1,0,50.1,0.1,1851,0,1920,0.7,0,0,0,,,,
47182,33,49.2,-6.6,-1.7,39.6,44.7,52.4,0,52.4,0.1,1851.2,0,1880,0.7,0,3,0,,,,
47210,33.7,49,-9.1,-1.6,39.9,47.6,54.8,0,54.8,0.1,1851.4,0,1900,0.7,0,3,0,,,,
47240,34.6,48.8,-11.6,-1.3,40.1,50.4,57.1,0,57.1,0.1,1851.7,0,1880,0.7,0,0,0,,,,
47274,35.7,48.4,-14,-1.1,40.5,53,58.2,0,58.2,0.1,1852.1,0,1900,0.7,0,0,0,,,,
47299,36.5,48,-15.5,-1,40.8,55.5,60.2,0,60.2,0.1,1852.9,0,1900,0.7,0,3,0,,,,
47328,37.5,47.5,-17,-0.8,41.2,57.4,61.7,0,61.7,0.1,1854,0,1900,0.7,0,0,0,,,,
47358,38.6,46.9,-18.2,-0.7,41.6,59.1,62.7,0,62.7,0.1,1855.4,0,1880,0.7,0,0,0,,,,
47388,39.7,46.4,-19.2,-0.4,42.1,60.8,63.4,0,63.4,0.1,1857,0,1900,0.7,0,0,0,,,,
47422,40.9,45.7,-19.7,-0.2,42.6,62,63.4,0,63.4,0.1,1859.3,0,1880,0.7,0,0,0,,,,
47467,42.6,44.8,-20.1,-0.1,43.2,63,64,0,64,0.1,1861.9,0,1900,0.7,0,0,0,,,,
47575,47.3,42.6,-20.6,-0.1,44.4,64.8,65.3,0,65.3,0.1,1865.4,0,1880,0.7,-1,4253,0,,,,
47638,50.3,41.6,-20.8,-0.1,46.1,66.7,66.9,0,66.9,0.1,1873.7,0,1880,0.7,-1,2052,0,,,,
47691,52.9,40.8,-20.8,0,47.3,68.1,68.3,0,68.3,0.1,1884.6,0,1900,0.7,-1,1148,0,,,,
47740,55.4,40.1,-21,-0.1,48.3,69.2,69.4,0,69.4,0.1,1891.3,0,1880,0.7,-1,874,0,,,,
47794,58.3,39.2,-21,0,49.4,70.4,70.7,0,70.7,0.2,1895.3,0,1900,0.7,-1,780,0,,,,
47841,60.7,38.6,-21.1,0,50.6,71.6,71.6,0,71.6,0.2,1898.6,0,1920,0.7,-1,729,0,,,,
47896,63.7,37.8,-21,0.1,51.7,72.7,72.7,0,72.7,0.2,1900,0,1920,0.7,-1,699,0,,,,
47942,66.2,37.2,-21.1,0,52.9,73.9,73.9,0,73.9,0.2,1900.4,0,1920,0.7,-1,572,0,,,,
48008,69.7,36.1,-21.1,0,54,75.1,74.9,0,74.9,0.2,1900,0,1920,0.7,-1,568,0,,,,
48100,74.7,34.1,-21.1,0,56.1,77.3,77.3,0,77.3,0.2,1900.5,0,1940,0.7,-1,750,0,,,,
48167,78.3,32.4,-21.5,-0.1,58.2,79.4,79.8,0,79.8,0.2,1909.1,0,1920,0.7,-1,681,0,,,,
48225,81.4,30.9,-21.5,0,60.2,81.7,81.8,0,81.8,0.2,1927,0,1940,0.7,-1,725,0,,,,
48302,85.7,29.1,-21.4,0,61.7,83.2,82.9,0,82.9,0.2,1941.8,0,1940,0.7,-1,572,0,,,,
48367,89.3,27.7,-21.3,0,63.9,85.3,85.2,0,85.2,0.2,1940.2,0,1960,0.7,-1,838,0,,,,
48424,92.4,26.4,-21.3,0,65.6,86.9,87,0,87,0.2,1921,0,1960,0.7,-1,765,0,,,,
48498,96.3,24.8,-21.4,0,67.2,88.5,88.6,0,88.6,0.2,1901,0,1980,0.7,-1,597,0,,,,
48556,99.2,23.3,-21.4,0,69.2,90.6,90.6,0,90.6,0.2,1887.9,0,1960,0.7,-1,641,0,,,,
48642,103.5,21.2,-21.4,0,71.1,92.5,92.3,0,92.3,0.2,1880.6,0,1980,0.7,-1,659,0,,,,
48722,107.5,19.1,-21.6,-0.1,73,94.4,94.7,0,94.7,0.2,1880,0,1960,0.7,-1,1592,0,,,,
48796,110.8,17.4,-21.5,0.1,75.1,96.8,96.7,0,96.7,0.2,1878.5,0,1960,0.7,-1,2270,0,,,,
48840,112.4,16.7,-21.6,-0.1,76.4,97.9,97.9,0,97.9,0.2,1873,0,1960,0.7,-1,1454,0,,,,
48896,113.9,16,-21.5,0,77.2,98.8,99.2,0,99.2,0.2,1868.2,0,1960,0.7,-1,991,0,,,,
48946,114.8,15.6,-21.5,0,77.9,99.4,99.3,0,99.3,0.2,1865.2,0,1960,0.7,-1,3120,0,,,,
49021,115.8,15.3,-21.5,0,78.3,99.8,99.6,0,99.6,0.2,1862.3,0,1960,0.7,-1,2270,0,,,,
49095,116.3,15,-21.1,0.2,78.7,100.2,100.3,0,100.3,0.2,1860.5,0,1940,0.7,-1,1596,0,,,,
49184,117,14.9,-19.6,0.3,79,99.7,98.7,0,98.7,0.2,1858.6,0,1920,0.7,-1,572,0,,,,
49236,117.5,14.9,-19,0,79.3,98.7,97.5,0,97.5,0.2,1857.3,0,1920,0.7,-1,379,0,,,,
49312,118.3,15,-20.1,-0.4,79.6,98.8,99.5,0,99.5,0.2,1856,0,1920,0.7,-1,451,0,,,,
49366,119,15.1,-20.9,-0.2,79.9,100.3,101.7,0,101.7,0.3,1854.7,0,1900,0.7,-1,1199,0,,,,
49417,119.7,15,-21.4,-0.2,80.2,101.3,101.8,0,101.8,0.3,1853.1,0,1880,0.7,-1,2190,0,,,,
49478,120.5,14.9,-21.7,-0.1,80.6,102.1,102.4,0,102.4,0.3,1851.3,0,1900,0.7,-1,1968,0,,,,
49535,120.9,14.8,-21.7,0,80.9,102.6,102.8,0,102.8,0.3,1849.7,0,1880,0.7,-1,1406,0,,,,
49603,121.2,14.6,-21.6,0,81,102.7,102.8,0,102.8,0.3,1848.4,0,1900,0.7,-1,2052,0,,,,
49691,121.3,14.6,-21.7,0,81.2,102.8,102.7,0,102.7,0.3,1847.7,0,1880,0.7,-1,1140,0,,,,
49735,121.2,14.6,-21.6,0,81.2,102.9,103.1,0,103.1,0.3,1847.2,0,1880,0.7,0,306,0,,,,
49778,121,14.6,-21.1,0.4,81.1,102.6,102,0,102,0.3,1847.1,0,1880,0.7,0,25,0,,,,
49829,120.5,14.5,-19,0.9,81,101.3,98.7,0,98.7,0.2,1847.4,0,1880,0.7,0,3,0,,,,
49861,120.2,14.4,-17.1,1.1,80.8,99,94.5,0,94.5,0.2,1848.1,0,1860,0.7,0,3,0,,,,
49888,119.8,14.3,-15.3,1.2,80.7,97,91.8,0,91.8,0.2,1849.2,0,1860,0.7,0,0,0,,,,
49913,119.5,14.2,-13.5,1.3,80.5,95.1,89.6,0,89.6,0.2,1850,0,1860,0.7,0,3,0,,,,
49941,119,14.1,-11.4,1.4,80.3,93,87.1,0,87.1,0.2,1850.8,0,1860,0.7,0,3,0,,,,
49970,118.6,13.9,-9.3,1.4,80.1,90.6,84.5,0,84.5,0.2,1851.8,0,1860,0.7,0,0,0,,,,
50001,117.9,13.8,-7.2,1,79.9,88.1,82.7,0,82.7,0.2,1852.9,0,1860,0.7,0,0,0,,,,
50050,116.9,13.5,-5.1,0.6,79.6,85.7,82.2,0,82.2,0.2,1854.2,0,1860,0.7,0,0,0,,,,
50083,116,13.4,-3.9,0.5,79.2,83.8,81.2,0,81.2,0.2,1856,0,1840,0.7,0,0,0,,,,
50120,115,13.4,-3,0.4,78.8,82.4,80.2,0,80.2,0.2,1858,0,1840,0.7,0,3,0,,,,
50160,113.8,13.4,-2.1,0.3,78.2,80.6,78.9,0,78.9,0.2,1859.7,0,1860,0.7,0,0,0,,,,
50185,113,13.4,-1.6,0.3,77.8,79.7,78.1,0,78.1,0.2,1862.6,0,1860,0.7,0,0,0,,,,
50214,112,13.5,-1.1,0.3,77.5,78.9,77.4,0,77.4,0.2,1864.2,0,1840,0.7,0,0,0,,,,
50242,111,13.5,-0.7,0.3,77,78,76.7,0,76.7,0.2,1865.8,0,1840,0.7,0,0,0,,,,
50271,109.9,13.6,-0.4,0.2,76.5,77.1,76.1,0,76.1,0.2,1867.7,0,1840,0.7,0,0,0,,,,
50301,108.7,13.7,-0.2,0.2,76.1,76.4,75.8,0,75.8,0.2,1869.7,0,1860,0.7,0,0,0,,,,
50329,107.3,13.7,0,0.1,75.5,75.5,75.2,0,75.2,0.2,1871.6,0,1860,0.7,0,0,0,,,,
50357,106,13.8,0.1,0,74.9,434.9,434.8,0,74.8,0.2,1873.9,0,1860,0.7,0,0,0,,,,
50385,104.7,13.8,0.1,0,74.4,434.3,434.1,0,74.1,0.2,1875.8,0,1860,0.7,0,0,0,,,,
50413,103.3,13.8,0.2,0.1,73.8,433.7,433.5,0,73.5,0.2,1877.4,0,1840,0.7,0,3,0,,,,
50441,101.9,13.9,0.2,0,73.2,433,432.8,0,72.8,0.2,1879.3,0,1860,0.7,0,3,0,,,,
50467,100.5,14,0.2,0,72.6,432.5,432.5,0,72.5,0.2,1881.1,0,1860,0.7,0,0,0,,,,
50496,99,14.1,0.2,0,72.1,431.9,431.9,0,71.9,0.2,1882.9,0,1880,0.7,0,3,0,,,,
50525,97.5,14.2,0.2,0,71.4,431.2,431.3,0,71.3,0.2,1884.8,0,1880,0.7,0,0,0,,,,
50557,95.6,14.3,0.2,0,70.7,430.5,430.6,0,70.6,0.2,1887.5,0,1880,0.7,0,0,0,,,,
50588,93.9,14.4,0.2,0,69.9,429.7,429.8,0,69.8,0.2,1891,0,1880,0.7,0,0,0,,,,
50616,92.2,14.5,0.2,0,69.2,429,429.2,0,69.2,0.1,1896.7,0,1880,0.7,0,3,0,,,,
50653,90,14.6,0.2,0,68.5,428.3,428.4,0,68.4,0.1,1903.9,0,1880,0.7,0,3,0,,,,
50693,87.5,14.7,0.2,0,67.3,427.2,427.1,0,67.1,0.1,1912.8,0,1880,0.7,0,3,0,,,,
50720,85.8,14.8,0.1,0,66.6,426.5,426.6,0,66.6,0.1,1934.4,0,1880,0.7,0,3,0,,,,
50751,83.8,14.9,0.1,0,66,425.9,426.1,0,66.1,0.1,1950.1,0,1880,0.7,0,3,0,,,,
50787,81.5,14.9,0.1,0,65.1,425,425,0,65,0.1,1965.6,0,1880,0.7,0,3,0,,,,
50829,79,14.9,0,-0.1,64.2,424.1,423.9,0,63.9,0.1,1990.7,0,1920,0.7,0,7,0.9,,,,
50875,76.7,14.9,-0.7,-0.3,63.4,63.5,64.5,0,64.5,0.1,2012.5,0,1920,0.7,0,7,0.9,,,,
50907,75.3,14.9,-1,-0.1,62.6,63.4,64.3,0,64.3,0.1,2031.7,0,1920,0.8,0,7,0.9,,,,
50938,74.1,14.8,-1.4,-0.2,62.1,63.2,64,0,64,0.1,2044.4,0,1920,0.8,0,7,0.9,,,,
50973,73.1,14.8,-1.9,-0.3,61.7,63.3,64.3,0,64.3,0.1,2048,0,1940,0.8,0,7,0.9,,,,
51004,72.2,14.8,-2.1,0,61.3,63.4,64.6,0,64.6,0.1,2048.9,0,1960,0.8,0,7,0.9,,,,
51043,71.5,14.8,-2.3,-0.1,61.1,63.2,63.3,0,63.3,0.1,2048.2,0,1960,0.8,0,7,0.9,,,,
51081,70.8,14.8,-2.4,-0.1,60.8,63.1,63.4,0,63.4,0.1,2046.6,0,1960,0.8,0,7,0.9,,,,
51109,70.5,14.8,-2.5,0.1,60.6,63.1,63.2,0,63.2,0.1,2044.7,0,1960,0.7,0,7,0.9,,,,
51144,70.2,14.8,-2.3,0.1,60.5,63,62.5,0,62.5,0.1,2043.2,0,1960,0.7,0,7,0.9,,,,
51176,70,14.8,-2.2,0,60.4,62.7,62.4,0,62.4,0.1,2042.2,0,1980,0.7,0,7,0.9,,,,
51214,69.8,14.9,-2.2,0,60.3,62.5,62.4,0,62.4,0.1,2041,0,1980,0.7,0,7,0.9,,,,
51240,69.7,14.9,-2.2,0,60.3,62.5,62.6,0,62.6,0.1,2040.1,0,1980,0.7,0,3,0.9,,,,
51270,69.6,14.9,-2.2,0,60.3,62.5,62.6,0,62.6,0.1,2039.8,0,2000,0.7,0,3,0.9,,,,
51305,69.6,14.9,-2.2,0,60.2,62.5,62.6,0,62.6,0.1,2039.5,0,2000,0.7,0,7,0.9,,,,
51349,69.6,14.9,-2.1,0.1,60.2,62.4,62.2,0,62.2,0.1,2039.2,0,2000,0.7,0,3,0.9,,,,
51385,69.6,14.9,-2.1,0,60.2,62.4,62.4,0,62.4,0.1,2039.1,0,2000,0.7,0,3,0.9,,,,
51416,69.6,14.9,-2.1,0,60.3,62.4,62.4,0,62.4,0.1,2039.2,0,2000,0.7,0,7,0.9,,,,
51446,69.7,14.9,-2.1,-0.1,60.3,62.4,62.5,0,62.5,0.1,2039.3,0,2020,0.7,0,3,0.9,,,,
51475,69.7,14.9,-2.2,0,60.3,62.4,62.5,0,62.5,0.1,2039.4,0,2040,0.7,0,3,0.9,,,,
51502,69.7,14.8,-2.1,0,60.3,62.4,62.1,0,62.1,0.1,2039.5,0,2040,0.7,0,7,0.9,,,,
51534,69.7,14.9,-2.1,0,60.3,62.4,62.6,0,62.6,0.1,2039.6,0,2040,0.7,0,3,0.9,,,,
51562,69.7,14.9,-2.2,0,60.3,62.4,62.4,0,62.4,0.1,2039.6,0,2040,0.7,0,7,0.9,,,,
51597,69.7,14.9,-2.2,0,60.3,62.5,62.4,0,62.4,0.1,2039.7,0,2040,0.7,0,3,0.9,,,,
51625,69.7,14.9,-2.2,0,60.3,62.5,62.5,0,62.5,0.1,2039.7,0,2040,0.7,0,7,0.9,,,,
51653,69.7,14.8,-2.1,0,60.3,62.5,62.5,0,62.5,0.1,2039.7,0,2040,0.7,0,7,0.9,,,,
51699,69.7,14.8,-2.2,-0.1,60.3,62.4,62.3,0,62.3,0.1,2039.7,0,2060,0.7,0,3,0.9,,,,
51744,69.7,14.9,-2.2,0,60.3,62.5,62.6,0,62.6,0.1,2039.7,0,2060,0.7,0,3,0.9,,,,
51776,69.7,14.8,-2.2,0,60.3,62.5,62.3,0,62.3,0.1,2039.8,0,2040,0.7,0,7,0.9,,,,
51806,69.7,14.9,-2.1,0.1,60.3,62.4,62.1,0,62.1,0.1,2039.7,0,2040,0.7,0,3,0.9,,,,
51837,69.7,14.9,-2.1,0,60.3,62.4,62.5,0,62.5,0.1,2039.7,0,2060,0.7,0,7,0.9,,,,
51875,69.7,14.8,-2.2,0,60.3,62.5,62.7,0,62.7,0.1,2039.7,0,2060,0.7,0,3,0.9,,,,
51907,69.7,14.9,-2.1,0,60.3,62.4,62,0,62,0.1,2039.8,0,2060,0.7,0,3,0.9,,,,
51940,69.8,14.9,-2.1,0,60.3,62.4,62.2,0,62.2,0.1,2039.8,0,2000,0.7,0,3,0.9,,,,
51971,69.7,14.8,-2.1,0,60.3,62.4,62.4,0,62.4,0.1,2039.8,0,1920,0.7,0,7,0.9,,,,
51996,69.7,14.8,-2.1,0,60.3,62.4,62.7,0,62.7,0.1,2039.8,0,1940,0.7,0,7,0.9,,,,
52021,69.7,14.8,-2.1,0,60.3,62.4,62.5,0,62.5,0.1,2039.6,0,1960,0.7,0,3,0.9,,,,
52048,69.7,14.9,-2.1,0,60.3,62.4,62.6,0,62.6,0.1,2039.7,0,1940,0.7,0,7,0.9,,,,
